ParticipantID,MotionParallax,TrialNumber,Time,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ
sef,1,2,23.61999,0.03911391,2.89323,-15.43821,356.8211,0.8969683,0.5506048,
sef,1,2,23.63189,0.03911629,2.89323,-15.4382,356.8152,0.8883253,0.5510335,
sef,1,2,23.64384,0.03904959,2.893163,-15.43818,356.824,0.8899379,0.5463061,
sef,1,2,23.65351,0.03904463,2.893166,-15.43818,356.8338,0.8892832,0.5503558,
sef,1,2,23.66482,0.03904514,2.893148,-15.43817,356.8326,0.887772,0.5515058,
sef,1,2,23.67502,0.03904042,2.893139,-15.43817,356.8271,0.8866656,0.546493,
sef,1,2,23.68612,0.03934374,2.893134,-15.43799,356.8414,0.8791574,0.5357575,
sef,1,2,23.69937,0.03935698,2.893156,-15.43799,356.8428,0.8750447,0.5373554,
sef,1,2,23.70904,0.03922732,2.893047,-15.43804,356.832,0.873532,0.541654,
sef,1,2,23.72008,0.03919416,2.893189,-15.43827,356.8144,0.8864032,0.5423188,
sef,1,2,23.73097,0.03920949,2.893192,-15.43828,356.8111,0.8774583,0.5392899,
sef,1,2,23.74203,0.0392035,2.893137,-15.43823,356.8121,0.8775858,0.5339952,
sef,1,2,23.75279,0.03922168,2.893127,-15.43823,356.8104,0.8682119,0.5405067,
sef,1,2,23.76393,0.03931016,2.893315,-15.43822,356.8168,0.8831557,0.5296258,
sef,1,2,23.77772,0.03932203,2.893308,-15.43821,356.8246,0.8746994,0.52726,
